step_id,agent_id,email_id,source,actual_class,workday_hour,time_of_day,suspicion_threshold,max_cues_processed,age,education_level,job_complexity,cues_extracted,decision,suspicion_counter,cues_scanned,cues_perceived,total_fatigue,final_jp,fpl
7768,agent_006,19,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7769,agent_006,20,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_sender'],4.664,1.494,0.287
7770,agent_006,21,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['spelling_grammar'],4.664,1.494,0.287
7771,agent_006,22,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7772,agent_006,23,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7773,agent_006,24,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7774,agent_006,25,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7775,agent_006,26,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7776,agent_006,27,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7777,agent_006,28,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7778,agent_006,29,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7779,agent_006,30,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7780,agent_006,31,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7781,agent_006,32,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7782,agent_006,33,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7783,agent_006,34,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7784,agent_006,35,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7785,agent_006,36,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7786,agent_006,37,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7787,agent_006,38,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7788,agent_006,39,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7789,agent_006,40,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7790,agent_006,41,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7791,agent_006,42,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7792,agent_006,43,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,0,1,[],4.664,1.494,0.287
7793,agent_006,44,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7794,agent_006,45,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7795,agent_006,46,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7796,agent_006,47,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,0,2,[],4.664,1.494,0.287
7797,agent_006,48,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7798,agent_006,49,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7799,agent_006,50,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7800,agent_006,51,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7801,agent_006,52,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7802,agent_006,53,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7803,agent_006,54,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7804,agent_006,55,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7805,agent_006,56,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7806,agent_006,57,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['too_good_true'],4.664,1.494,0.287
7807,agent_006,58,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7808,agent_006,59,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7809,agent_006,60,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7810,agent_006,61,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7811,agent_006,62,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7812,agent_006,63,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7813,agent_006,64,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7814,agent_006,65,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7815,agent_006,66,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7816,agent_006,67,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7817,agent_006,68,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['emotional_appeal'],4.664,1.494,0.287
7818,agent_006,69,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,0,1,[],4.664,1.494,0.287
7819,agent_006,70,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['too_good_true', 'urgency']",4.664,1.494,0.287
7820,agent_006,71,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.664,1.494,0.287
7821,agent_006,72,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7822,agent_006,73,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7823,agent_006,74,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7824,agent_006,75,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7825,agent_006,76,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7826,agent_006,77,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7827,agent_006,78,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,0,1,[],4.664,1.494,0.287
7828,agent_006,79,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7829,agent_006,80,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7830,agent_006,81,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7831,agent_006,82,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7832,agent_006,83,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7833,agent_006,84,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7834,agent_006,85,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7835,agent_006,86,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7836,agent_006,87,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7837,agent_006,88,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7838,agent_006,89,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7839,agent_006,90,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7840,agent_006,91,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7841,agent_006,92,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.664,1.494,0.287
7842,agent_006,93,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7843,agent_006,94,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7844,agent_006,95,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7845,agent_006,96,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,0,1,[],4.664,1.494,0.287
7846,agent_006,97,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7847,agent_006,98,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7848,agent_006,99,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7849,agent_006,100,spamassassin_ham,0,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7850,agent_006,101,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,5,clicked,4,5,"['urgency', 'suspicious_link', 'generic_greeting', 'emotional_appeal']",4.664,1.494,0.287
7851,agent_006,102,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7852,agent_006,103,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7853,agent_006,104,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.664,1.494,0.287
7854,agent_006,105,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['spelling_grammar'],4.664,1.494,0.287
7855,agent_006,106,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['urgency'],4.664,1.494,0.287
7856,agent_006,107,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7857,agent_006,108,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7858,agent_006,109,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7859,agent_006,110,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7860,agent_006,111,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7861,agent_006,112,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['urgency'],4.664,1.494,0.287
7862,agent_006,113,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7863,agent_006,114,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7864,agent_006,115,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['spelling_grammar'],4.664,1.494,0.287
7865,agent_006,116,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7866,agent_006,117,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7867,agent_006,118,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,0,2,[],4.664,1.494,0.287
7868,agent_006,119,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7869,agent_006,120,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7870,agent_006,121,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['spelling_grammar'],4.664,1.494,0.287
7871,agent_006,122,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7872,agent_006,123,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7873,agent_006,124,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['spelling_grammar'],4.664,1.494,0.287
7874,agent_006,125,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7875,agent_006,126,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7876,agent_006,127,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7877,agent_006,128,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7878,agent_006,129,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7879,agent_006,130,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['urgency', 'spelling_grammar']",4.664,1.494,0.287
7880,agent_006,131,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['spelling_grammar'],4.664,1.494,0.287
7881,agent_006,132,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7882,agent_006,133,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['urgency'],4.664,1.494,0.287
7883,agent_006,134,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7884,agent_006,135,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7885,agent_006,136,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,0,2,[],4.664,1.494,0.287
7886,agent_006,137,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7887,agent_006,138,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7888,agent_006,139,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7889,agent_006,140,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7890,agent_006,141,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7891,agent_006,142,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7892,agent_006,143,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,0,1,[],4.664,1.494,0.287
7893,agent_006,144,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.664,1.494,0.287
7894,agent_006,145,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['urgency'],4.664,1.494,0.287
7895,agent_006,146,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['urgency'],4.664,1.494,0.287
7896,agent_006,147,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['spelling_grammar'],4.664,1.494,0.287
7897,agent_006,148,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['spelling_grammar'],4.664,1.494,0.287
7898,agent_006,149,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7899,agent_006,150,phishbowl,1,10.0,10am,5,11,25.5,2.0,2.0,3,clicked,3,3,"['generic_greeting', 'spelling_grammar', 'urgency']",4.664,1.494,0.287
7900,agent_006,151,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7901,agent_006,152,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7902,agent_006,153,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7903,agent_006,154,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7904,agent_006,155,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7905,agent_006,156,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7906,agent_006,157,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['personal_info'],4.664,1.494,0.287
7907,agent_006,158,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7908,agent_006,159,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7909,agent_006,160,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7910,agent_006,161,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,0,1,[],4.664,1.494,0.287
7911,agent_006,162,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7912,agent_006,163,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7913,agent_006,164,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7914,agent_006,165,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7915,agent_006,166,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7916,agent_006,167,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['personal_info'],4.664,1.494,0.287
7917,agent_006,168,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7918,agent_006,169,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7919,agent_006,170,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7920,agent_006,171,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['personal_info'],4.664,1.494,0.287
7921,agent_006,172,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7922,agent_006,173,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7923,agent_006,174,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7924,agent_006,175,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7925,agent_006,176,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7926,agent_006,177,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['personal_info'],4.664,1.494,0.287
7927,agent_006,178,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7928,agent_006,179,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7929,agent_006,180,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7930,agent_006,181,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7931,agent_006,182,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7932,agent_006,183,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7933,agent_006,184,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['personal_info'],4.664,1.494,0.287
7934,agent_006,185,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7935,agent_006,186,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7936,agent_006,187,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7937,agent_006,188,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,0,2,[],4.664,1.494,0.287
7938,agent_006,189,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['personal_info'],4.664,1.494,0.287
7939,agent_006,190,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['suspicious_link'],4.664,1.494,0.287
7940,agent_006,191,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['personal_info'],4.664,1.494,0.287
7941,agent_006,192,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7942,agent_006,193,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7943,agent_006,194,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['personal_info'],4.664,1.494,0.287
7944,agent_006,195,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7945,agent_006,196,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,1,clicked,1,1,['personal_info'],4.664,1.494,0.287
7946,agent_006,197,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7947,agent_006,198,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7948,agent_006,199,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7949,agent_006,200,plain_llm,1,10.0,10am,5,11,25.5,2.0,2.0,0,clicked,0,0,[],4.664,1.494,0.287
7950,agent_006,201,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,4,clicked,4,4,"['personal_info', 'urgency', 'suspicious_link', 'threats']",4.664,1.494,0.287
7951,agent_006,202,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,3,clicked,1,3,['threats'],4.664,1.494,0.287
7952,agent_006,203,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['urgency'],4.664,1.494,0.287
7953,agent_006,204,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,0,2,[],4.664,1.494,0.287
7954,agent_006,205,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['personal_info', 'urgency']",4.664,1.494,0.287
7955,agent_006,206,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['urgency'],4.664,1.494,0.287
7956,agent_006,207,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['urgency'],4.664,1.494,0.287
7957,agent_006,208,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['urgency', 'personal_info']",4.664,1.494,0.287
7958,agent_006,209,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,3,clicked,3,3,"['personal_info', 'urgency', 'threats']",4.664,1.494,0.287
7959,agent_006,210,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,0,2,[],4.664,1.494,0.287
7960,agent_006,211,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['urgency', 'personal_info']",4.664,1.494,0.287
7961,agent_006,212,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['urgency', 'personal_info']",4.664,1.494,0.287
7962,agent_006,213,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,3,clicked,2,3,"['urgency', 'personal_info']",4.664,1.494,0.287
7963,agent_006,214,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,3,clicked,3,3,"['personal_info', 'suspicious_link', 'urgency']",4.664,1.494,0.287
7964,agent_006,215,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,4,clicked,3,4,"['urgency', 'threats', 'personal_info']",4.664,1.494,0.287
7965,agent_006,216,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,1,2,['urgency'],4.664,1.494,0.287
7966,agent_006,217,hybrid_vtriad,1,10.0,10am,5,11,25.5,2.0,2.0,2,clicked,2,2,"['personal_info', 'urgency']",4.664,1.494,0.287
